title,developer,url,published_date,price,genre,description,tags
Hilf life deathmatch android,Gameworld_NEW,https://gameworld-new.itch.io/hilf-life-deathmatch-android,,,Shooter,,[]
Heavy Chugun,Buravick,https://buravick.itch.io/heavy-chugun,27 April 2025 @ 11:05 UTC,,Action,Energetic top-down shooter,"['2D', 'Endless', 'Singleplayer', 'Top-Down', 'Unity']"
Grave Garden,lazer5740,https://lazer5740.itch.io/grave-garden,27 April 2025 @ 11:04 UTC,,,,[]
Just a normal black cat,Stray-Soul,https://shelim.itch.io/just-a-normal-black-cat,27 April 2025 @ 11:03 UTC,,Puzzle,A free logic game about black cat. Made for Komiks Game Jam 2025,"['Cats', 'Dark Humor', 'Magic']"
FULLMETAL kitty,DArt_TDlover,https://dart-tdlover.itch.io/fullmetal-kitty,27 April 2025 @ 10:59 UTC,,Puzzle,Puzzle,[]
Metal Madness Machine,Geskawary234,https://geskawary234.itch.io/metal-madness-machine,,,Action,MMM,[]
Metal Bones,mircal,https://mircal.itch.io/metalbones,27 April 2025 @ 10:57 UTC,,Card Game,Submission for Ctrl+Shift+Create ITAM GameJam,"['Deck Building', 'Pixel Art', 'Roguelike', 'Singleplayer', 'Skeletons']"
JackBlack,Krasnal Shortworks,https://krasnalshortworks.itch.io/jackblack,27 April 2025 @ 10:56 UTC,,,Defeat death in a unorthodox game of Blackjack,"['2D', 'gambling', 'My First Game Jam', 'Pixel Art']"
Star of Hope,Manus,https://manus.itch.io/star-of-hope,27 April 2025 @ 10:53 UTC,,Racing,You are a comet that brings hope. Make sure you travel safely!,['3D']
Prison Postman,3Kudo,https://3kudo.itch.io/prison-postman,27 April 2025 @ 10:49 UTC,,,,[]
Deckard,malazuzia,https://malazuzia.itch.io/deckard,27 April 2025 @ 10:47 UTC,,,,[]
Robottap,Nongice6540,https://nongice6540.itch.io/robottap,,,,tap to get point,[]
Torture The Stickman 3,EnStudio,https://enstudio.itch.io/torture-the-stickman-3,27 April 2025 @ 10:44 UTC,,Simulation,"torture game, and now the room is full of a lot of props. Just torture him!","['2D', 'blood', 'bloody', 'Gore', 'kill', 'No AI', 'stickman', 'torture']"
STELLA DOC 紹介ノベル,STELLA DOC,https://stella-doc.itch.io/stella-doc-introduction-novel,27 April 2025 @ 10:38 UTC,,,,[]
The Adventure Quest | RPG De Texto Procedural,MiguelTheDRMR,https://miguelthedrmr.itch.io/the-adventure-quest,,,Interactive Fiction,The First RPG Text-Adventure 100% Procedurally-Generated,[]
This Trench Was Made For Me,aapeeDev,https://aapeedev.itch.io/this-trench-was-made-for-me,27 April 2025 @ 10:30 UTC,,Survival,Welcome to the Hilander Corporation dive.,"['Horror', 'Pixel Art']"
ninja runer,abdo devloment,https://abdo-devloment.itch.io/ninja-runer,,,,,[]
3 nights at devil memes of 2025,Danny-bunny Games,https://danny-bunny-games.itch.io/3-nights-at-devil-memes-of-2025,27 April 2025 @ 10:25 UTC,,Survival,мемы,"['2D', 'Fantasy', 'First-Person', 'Horror', 'Indie', 'Singleplayer', 'Survival Horror']"
game3,hafizyusof,https://hafizyusof.itch.io/game3,27 April 2025 @ 10:24 UTC,,Adventure,,[]
tom and jerry,abdo devloment,https://abdo-devloment.itch.io/tom-and-jerry,,,,,[]
La Jam Selon Lucas,zwazo,https://zwazo.itch.io/la-jam-selon-lucas,,,Visual Novel,Comment Lucas aurait-il compris la Scientific Game Jam ?,[]
Keroban,SrCheese44,https://srcheese44.itch.io/keroban,27 April 2025 @ 10:13 UTC,,Puzzle,A cozy sokoban puzzle game,"['3D', 'Cozy', 'Cute', 'Frogs', 'nature', 'Retro', 'Sokoban']"
GP1 - Tileset Map Generator,DingelFrinkel,https://dingelfrinkel.itch.io/tileset-map-generator,,,,,[]
Lumen,PrinceGhostface,https://princeghostface.itch.io/lumen,,,,Game where turning on the light could be your worst mistake,[]
Horror Corridor,Just a game creator,https://just-a-game-creator.itch.io/why-would-you-check-the-url,27 April 2025 @ 10:01 UTC,,Survival,My very first big horror game.,['Horror']
Slim-in,Maximal20,https://maximal20.itch.io/slim-in,27 April 2025 @ 09:59 UTC,,,Slime,[]
Dash.py,System-chan,https://system-chan.itch.io/dashpy,27 April 2025 @ 09:58 UTC,,Platformer,Python platformer game,"['8-Bit', 'Pixel Art', 'Singleplayer']"
Fish Hands,beholder_xp,https://beholder-xp.itch.io/fish-hands,27 April 2025 @ 09:56 UTC,,Adventure,Short underwater horror game,"['3D', 'Horror', 'low', 'PSX (PlayStation)']"
James and the Coffee Machine,KJC Life,https://kjc-life.itch.io/james-and-the-coffee-machine,27 April 2025 @ 09:55 UTC,,Interactive Fiction,,"['2D', 'Point & Click', 'Short']"
S.F.C.T Demo,AhmedArif310,https://ahmedarif-normal.itch.io/st,,,Platformer,Parkour,[]
誰的心靈需要課程!!!,whiteb,https://whiteb.itch.io/kuso-gamejam,27 April 2025 @ 09:52 UTC,,,,"['practice', 'Unity']"
Order of Operations,BeanMachine48,https://beanmachine48.itch.io/order-of-operations,27 April 2025 @ 09:48 UTC,,Strategy,,"['Indie', 'Roguelike', 'Simple']"
Tallin - map Mini Metro,minimetro_modder,https://minimetro-modder.itch.io/tallin-map-mini-metro,,,,Start building a metro in the Estonian capital to connect the far west and east of the city.,[]
The Darkness,uralgo2,https://uralgo2.itch.io/the-darkness,27 April 2025 @ 09:41 UTC,,Strategy,,"['Casual', 'Unity']"
Advanced Lawnmower Simulator: Playdate Edition,digific,https://digific.itch.io/advanced-lawnmower-simulator-pd,27 April 2025 @ 09:40 UTC,,Simulation,A tribute to the most POWERFUL and ACCURATE lawn mowing game of the 80's!,"['80s', 'advanced-lawnlower-simulator', 'british', 'british-humour', 'Gardening', 'lawn-mowing', 'Playdate', 'retrogaming', 'tribute', 'ZX Spectrum']"
Advanced Lawnmower Simulator: Playdate Edition,digific,https://digific.itch.io/advanced-lawnmower-simulator-pd,27 April 2025 @ 09:40 UTC,,Simulation,A tribute to the most POWERFUL and ACCURATE lawn mowing game of the 80's!,"['80s', 'advanced-lawnlower-simulator', 'british', 'british-humour', 'Gardening', 'lawn-mowing', 'Playdate', 'retrogaming', 'tribute', 'ZX Spectrum']"
Prism Drive: Lawful Cruise,Manatii,https://manatii.itch.io/prism-drive-lawful-cruise,27 April 2025 @ 09:39 UTC,,Racing,,[]
Magnosity Alpha 1.0,Aregue,https://aregue.itch.io/magnosity-alpha-1,,,Puzzle,a game about a metal ball which can attract to magnets and beat levels,[]
It Takes Two (Sparks),LocalAreaNetworke,https://localareanetworke.itch.io/it-takes-two-sparks,27 April 2025 @ 09:33 UTC,,Puzzle,,[]
ManiTrainMobile,kovasznayviktor,https://kovasznayviktor.itch.io/manitrainmobile,27 April 2025 @ 09:32 UTC,,,,[]
Solo Wilderfeast - one page,SambreJDR,https://sambrejdr.itch.io/solo-wilderfeast,27 April 2025 @ 09:32 UTC,,Role Playing,,"['micro-rpg', 'Solo RPG']"
Mahjong,newold3,https://newold3.itch.io/mahjong,27 April 2025 @ 09:31 UTC,,Puzzle,,['mahjong']
Project Fast,Jeffryshortsac,https://jeffryshortsac23.itch.io/project-fast,27 April 2025 @ 09:28 UTC,,Adventure,Welcome to Project Fast Game on itch.io,['3D']
HELLSPHERE RETURNS,Inkdiamond Studios,https://inkdiamond-studios.itch.io/hellsphere,27 April 2025 @ 09:24 UTC,,Role Playing,The long-overdue 17th entry in the beloved series for the Super Nintendo!,"['Indie', 'Pixel Art', 'Retro', 'Short', 'Singleplayer']"
心靈講座,yue-712,https://yue-712.itch.io/kgj2025,,,,,[]
Tower Defense Sagitov,islam_725,https://islam-725.itch.io/tower-defense-sagitov,27 April 2025 @ 09:19 UTC,,,,[]
"Episode Lisa, A StrongGirls story",StrongGirls,https://stronggirls.itch.io/episode-lisa-a-stronggirls-story,,,Visual Novel,A Female Muscle Growth (FMG) visual novel XXX game,[]
Siripe,Franciscoe,https://franciscoe.itch.io/siripe,27 April 2025 @ 09:12 UTC,$1,,Digital Painting,"['Drawing', 'Hand-drawn', 'Surreal']"
totally normal sprunked,temmie,https://temmieflakeseater.itch.io/totally-normal-sprunked,,,Rhythm,,[]
Aliferous; those with wings,HeartSyncProductions,https://heartsyncproductions.itch.io/aliferous-those-with-wings,,,Visual Novel,"One day, you'll find your wings again. An otome.",[]
게임취업밤 발표용,Teluv,https://jjb5775a.itch.io/game-night,27 April 2025 @ 09:02 UTC,,Survival,게임 취업밤 발표용 게임,['2D']
Reign and Rumble,Give Game Studio,https://give-game-studio.itch.io/reign-and-rumble,,,,Party Game competitive with 6 mini game of 2 or 4 players,[]
Mini Ice Hockey,chait1,https://chait1.itch.io/mini-ice-hockey,27 April 2025 @ 08:58 UTC,,Sports,Fast-paced arcade ice hockey! Battle 1v1 or vs CPU across smooth ice in a race to 5 goals.,"['2D', 'Arcade', 'Casual', 'Multiplayer', 'Singleplayer']"
關於我在這心靈課程找不到出口這檔事,KusoGameJam_JTeam,https://kusogamejam-jteam.itch.io/escapefrommentalchickensoup,27 April 2025 @ 08:56 UTC,,Adventure,,"['3D', 'Dark', 'First-Person', 'Funny', 'Low-poly', 'No AI', 'Singleplayer']"
